8/31/2010,7669.31,7687.47,7577.10,7616.28
9/1/2010,7643.61,7679.43,7625.72,7668.25
9/2/2010,7764.80,7780.53,7715.31,7720.82
9/3/2010,7770.93,7830.21,7770.93,7830.21
9/6/2010,7879.70,7902.56,7841.83,7890.95
9/7/2010,7914.38,7922.07,7876.67,7884.40
9/8/2010,7866.35,7898.76,7824.65,7851.31
9/9/2010,7901.83,7903.47,7817.87,7835.54
9/10/2010,7900.56,7911.66,7859.33,7890.11
9/13/2010,7961.98,8091.30,7946.98,8091.30
9/14/2010,8121.68,8132.60,8081.79,8132.60
9/15/2010,8152.63,8163.82,8113.97,8163.82
9/16/2010,8174.85,8182.80,8099.75,8099.75
9/17/2010,8150.94,8197.82,8134.30,8158.33
9/20/2010,8174.88,8195.74,8161.82,8186.96
9/21/2010,8249.60,8251.42,8177.40,8196.40
9/23/2010,8201.68,8223.22,8154.97,8202.54
9/24/2010,8182.16,8190.96,8129.21,8166.62
9/27/2010,8239.11,8240.86,8189.38,8191.54
9/28/2010,8201.81,8211.42,8173.26,8189.44
9/29/2010,8241.65,8286.93,8218.75,8240.89
9/30/2010,8259.24,8267.55,8204.84,8237.78
10/1/2010,8259.08,8260.28,8220.73,8244.18
10/4/2010,8261.16,8300.04,8240.67,8246.10
10/5/2010,8217.86,8217.86,8155.30,8200.43
10/6/2010,8296.23,8301.39,8267.61,8284.03
10/7/2010,8304.91,8310.80,8270.31,8283.92
10/8/2010,8306.32,8309.91,8232.02,8244.19
10/11/2010,8277.78,8277.78,8165.20,8176.76
10/12/2010,8176.70,8180.39,8058.59,8090.22
10/13/2010,8116.69,8143.19,8067.87,8106.66
10/14/2010,8181.51,8252.20,8178.34,8215.45
10/15/2010,8216.87,8242.77,8184.29,8205.30
10/18/2010,8209.39,8209.39,8057.12,8060.54
10/19/2010,8044.90,8074.68,8018.31,8046.23
10/20/2010,7993.43,8131.19,7992.81,8124.62
10/21/2010,8135.57,8171.49,8109.79,8131.23
10/22/2010,8169.51,8174.03,8148.26,8168.06
10/25/2010,8204.01,8307.59,8199.49,8306.98
10/26/2010,8336.95,8353.86,8319.01,8343.23
10/27/2010,8369.75,8372.52,8285.73,8291.04
10/28/2010,8315.00,8386.29,8281.52,8354.05
10/29/2010,8348.39,8348.39,8278.72,8287.09
11/1/2010,8343.52,8407.91,8343.52,8379.75
11/2/2010,8380.06,8390.10,8344.76,8344.76
11/3/2010,8394.53,8398.30,8273.47,8293.90
11/4/2010,8321.36,8367.19,8317.86,8357.85
11/5/2010,8444.81,8458.47,8420.65,8449.34
11/8/2010,8473.66,8473.66,8416.20,8430.58
11/9/2010,8430.70,8457.41,8421.13,8445.63
